,Open,High,Low,Close,Volume
2022-02-21,478.0,484.5,470.0,481.5,2808604
2022-02-22,465.5,480.0,465.5,476.0,3011090
2022-02-23,476.0,479.0,468.5,472.0,2569482
2022-02-24,462.0,466.5,450.0,455.0,3960595
2022-02-25,455.0,463.5,447.5,456.0,5421797
2022-03-01,475.0,478.5,468.0,474.5,3354616
2022-03-02,473.0,473.0,465.0,472.0,1483063
2022-03-03,477.0,486.5,476.5,477.5,2571893
2022-03-04,473.0,473.0,466.0,466.5,1804100
2022-03-07,459.0,459.0,445.0,449.0,2741731
2022-03-08,440.0,455.5,440.0,448.0,1997847
2022-03-09,448.0,456.5,448.0,451.0,2352715
2022-03-10,462.0,470.0,461.0,469.0,2075390
2022-03-11,466.0,470.5,462.0,466.0,1249402
2022-03-14,471.0,474.5,460.5,465.0,1260774
2022-03-15,463.5,464.0,446.5,447.5,2215605
2022-03-16,455.0,456.5,440.0,445.0,2390830
2022-03-17,459.0,460.5,450.0,455.0,3186682
2022-03-18,460.0,461.0,451.0,455.0,2964945
2022-03-21,458.0,462.0,456.5,459.5,1243311
2022-03-22,464.5,464.5,456.0,457.5,1213308
2022-03-23,457.5,462.5,454.5,457.5,1956214
2022-03-24,455.5,455.5,447.5,452.5,2140203
2022-03-25,450.0,453.5,446.0,446.0,1986110
2022-03-28,441.0,442.0,428.5,430.5,2663446
2022-03-29,435.0,437.0,428.0,432.5,2037117
2022-03-30,436.0,436.5,430.0,432.5,1734047
2022-03-31,429.5,434.5,429.0,430.5,1426751
2022-04-01,424.0,424.0,415.0,417.0,3563573
2022-04-06,416.0,419.0,403.5,413.0,3135202
2022-04-07,410.0,417.0,406.0,407.5,2008495
2022-04-08,410.5,414.0,405.0,407.0,2777986
2022-04-11,412.0,412.5,394.5,396.0,2154410
2022-04-12,388.0,401.5,387.0,396.0,2532596
2022-04-13,401.0,417.5,400.0,413.5,3207162
2022-04-14,414.0,417.5,409.5,416.0,1941209
2022-04-15,409.0,409.5,398.0,398.0,1887004
2022-04-18,397.0,407.5,394.0,405.5,1438522
2022-04-19,408.0,411.0,400.0,400.0,2987188
2022-04-20,403.0,409.5,402.5,405.0,2357949
2022-04-21,401.0,409.0,401.0,406.0,2137078
2022-04-22,396.5,399.0,393.0,395.0,3098854
2022-04-25,386.0,392.5,380.0,392.0,4082349
2022-04-26,392.0,393.5,380.0,381.0,2683216
2022-04-27,370.5,384.5,370.0,382.5,2465707
2022-04-28,386.0,399.0,383.0,395.0,2537789
2022-04-29,404.0,410.0,400.0,407.5,3243292
2022-05-03,404.0,408.5,398.5,403.0,1264401
2022-05-04,404.0,406.0,402.0,405.0,1271130
2022-05-05,410.0,417.0,410.0,415.0,3152122
2022-05-06,404.5,412.5,402.0,409.0,1809910
2022-05-09,404.5,411.5,403.0,408.0,1324539
2022-05-10,404.0,416.5,400.0,414.5,2250492
2022-05-11,414.0,421.0,412.5,415.0,2039351
2022-05-12,408.0,418.5,407.5,410.5,2815451
2022-05-13,417.0,419.5,414.5,416.5,2084479
2022-05-16,424.0,437.5,422.5,427.0,4834018
2022-05-17,423.5,435.0,420.5,431.5,2969480
2022-05-18,433.0,436.0,429.5,432.0,3039327
2022-05-19,426.0,443.0,425.5,441.5,3756066
2022-05-20,443.0,444.5,435.5,437.5,2533250
2022-05-23,433.5,438.0,426.0,430.5,2256537
2022-05-24,430.5,437.5,422.0,422.0,1620184
2022-05-25,424.5,434.5,423.5,429.0,1453440
2022-05-26,429.0,429.0,412.5,417.5,2956932
2022-05-27,423.0,430.0,422.0,429.5,1996159
2022-05-30,436.0,444.5,434.0,443.5,2877607
2022-05-31,438.5,445.0,438.5,445.0,2600347
2022-06-01,443.0,453.0,441.0,446.0,2191148
2022-06-02,443.0,445.5,439.5,441.5,1778239
2022-06-06,443.5,448.5,432.5,448.5,2030768
2022-06-07,444.0,450.5,440.5,444.5,1456163
2022-06-08,452.0,456.5,446.0,451.0,1862940
2022-06-09,447.5,451.5,446.0,450.0,1089348
2022-06-10,443.0,448.5,441.5,445.5,992193
2022-06-13,437.0,438.0,431.0,433.5,2075047
2022-06-14,428.0,430.0,421.5,428.5,2364193
2022-06-15,423.0,432.0,423.0,426.0,1271122
2022-06-16,435.0,443.5,422.0,429.5,1801057
2022-06-17,417.0,432.0,410.0,432.0,2894833
2022-06-20,428.5,428.5,404.0,404.5,2584079
2022-06-21,409.5,419.5,409.5,419.0,1714274
2022-06-22,418.0,418.0,394.0,395.0,2647899
2022-06-23,391.0,397.0,365.0,381.0,4455469
2022-06-24,391.0,391.0,373.0,375.0,2576709
2022-06-27,385.5,399.0,381.5,388.0,3458444
2022-06-28,385.5,387.0,372.0,376.5,2251667
2022-06-29,368.0,378.5,368.0,374.5,1960139
2022-06-30,367.5,369.0,356.5,363.0,2949260
2022-07-01,364.0,364.5,346.0,347.0,2330471
2022-07-04,347.0,358.0,337.0,339.5,4070209
2022-07-05,343.5,345.5,314.5,324.0,5948377
2022-07-06,324.0,325.0,311.5,313.0,5425486
2022-07-07,319.5,332.0,317.0,328.0,4971341
2022-07-08,334.0,344.0,327.0,335.0,4592962
2022-07-11,338.0,339.5,327.0,330.5,2068693
2022-07-12,317.5,318.0,303.5,313.5,5571846
2022-07-13,324.5,324.5,313.5,313.5,2985349
2022-07-14,310.0,321.5,308.5,320.0,2718822
2022-07-15,324.0,339.5,316.5,332.5,4734053
2022-07-18,335.5,346.0,334.5,346.0,4238034
2022-07-19,341.0,343.5,338.5,339.0,3505367
2022-07-20,350.0,362.0,348.5,354.0,5554603
2022-07-21,356.5,371.5,355.5,371.5,4279287
2022-07-22,372.5,374.0,366.0,369.0,3610489
2022-07-25,370.5,372.5,361.5,362.0,2934708
2022-07-26,359.0,359.0,346.0,352.5,3275335
2022-07-27,351.5,355.5,342.0,355.5,2593027
2022-07-28,359.0,361.0,351.0,354.0,3412555
2022-07-29,343.0,353.5,341.5,342.0,6416275
2022-08-01,338.5,350.0,329.5,347.0,4264668
2022-08-02,344.0,344.0,333.0,339.0,4044758
2022-08-03,332.5,344.0,332.0,343.0,3510160
2022-08-04,340.5,345.5,336.0,344.0,2072161
2022-08-05,349.5,354.0,348.0,352.0,2114140
2022-08-08,348.5,356.0,347.0,349.5,2201326
2022-08-09,348.0,348.0,339.5,344.0,1937828
2022-08-10,338.0,339.0,329.0,329.5,3905184
2022-08-11,335.5,338.5,335.0,336.5,2785922
2022-08-12,336.0,352.0,335.0,349.5,3300944
2022-08-15,357.5,366.5,354.0,363.0,3417406
2022-08-16,366.5,368.5,357.5,361.0,2158092
2022-08-17,361.0,363.0,356.5,361.0,1586344
2022-08-18,356.5,365.5,354.0,365.0,1930973
2022-08-19,366.0,369.5,363.0,364.5,1832870
2022-08-22,358.5,365.0,356.5,361.0,1272584
2022-08-23,357.5,358.0,352.5,352.5,1583784
2022-08-24,353.5,356.5,342.0,343.5,2691468
2022-08-25,346.0,354.0,346.0,350.0,2013910
2022-08-26,353.0,356.5,350.0,353.5,2284568
2022-08-29,343.0,346.0,339.0,342.0,2123089
2022-08-30,345.0,348.0,342.0,343.0,2038800
2022-08-31,342.0,347.0,340.0,346.0,1795767
2022-09-01,341.0,342.0,331.5,333.0,3276728
2022-09-02,335.5,337.5,332.0,332.5,2054982
2022-09-05,328.5,338.5,328.5,331.0,2918054
2022-09-06,338.5,346.5,327.5,330.0,5082063
2022-09-07,326.0,326.0,316.5,319.5,4644964
2022-09-08,326.5,331.5,319.5,331.5,4045408
2022-09-12,310.0,314.5,309.5,313.0,5358383
2022-09-13,315.0,323.0,315.0,317.5,4300875
2022-09-14,310.0,322.0,308.0,321.5,4262448
2022-09-15,322.0,322.0,315.5,315.5,2315049
2022-09-16,313.0,318.5,312.0,318.5,2935204
2022-09-19,318.5,318.5,303.5,306.0,4837208
2022-09-20,309.5,310.5,300.5,305.0,3361603
2022-09-21,301.5,306.0,300.5,305.5,2929923
2022-09-22,301.5,305.5,299.0,305.5,2773500
2022-09-23,305.0,309.5,302.0,303.5,2196283
2022-09-26,300.5,300.5,290.0,294.5,4761286
2022-09-27,294.0,295.5,286.0,289.0,5384734
2022-09-28,290.0,290.5,270.0,271.5,5571299
2022-09-29,277.0,278.5,264.0,266.0,5290159
2022-09-30,259.0,271.5,257.0,270.0,5188626
2022-10-03,265.0,273.5,260.5,269.0,2872788
2022-10-04,278.0,285.0,275.5,278.5,3681180
2022-10-05,282.0,288.0,277.5,279.5,5294405
2022-10-06,281.0,287.0,277.0,278.5,3634768
2022-10-07,274.0,274.0,259.5,259.5,6476342
2022-10-11,249.0,253.0,245.0,247.0,5795306
2022-10-12,246.0,248.0,238.5,242.0,7030049
2022-10-13,239.0,243.5,232.5,234.0,6892828
2022-10-14,242.0,251.0,239.5,246.0,5509047
2022-10-17,241.0,251.0,238.0,251.0,3107713
2022-10-18,254.0,256.0,245.0,252.0,4554261
2022-10-19,250.0,257.5,250.0,251.5,2855117
2022-10-20,247.0,253.5,246.0,253.0,4900249
2022-10-21,252.5,258.5,250.0,252.5,3276655
2022-10-24,259.0,265.0,258.0,260.0,3731430
2022-10-25,258.5,259.0,247.5,251.5,4621795
2022-10-26,251.5,257.5,249.5,254.5,3400302
2022-10-27,255.0,260.0,254.5,256.5,3035220
2022-10-28,256.0,258.0,249.0,255.5,3636987
2022-10-31,250.0,256.0,240.0,255.0,7792232
2022-11-01,253.0,266.0,251.0,259.5,5887787
2022-11-02,262.0,265.5,257.0,262.0,3879464
2022-11-03,257.5,266.5,257.0,264.0,3251118
2022-11-04,265.0,267.5,261.5,267.0,2350551
2022-11-07,270.5,275.0,266.5,274.0,3731582
2022-11-08,275.0,279.5,266.5,268.0,4505788
2022-11-09,272.0,285.0,272.0,284.0,4686739
2022-11-10,285.0,286.5,280.0,283.0,3224233
2022-11-11,301.0,308.0,291.5,300.5,6670416
2022-11-14,305.0,311.0,303.0,307.5,6689485
2022-11-15,308.0,318.0,305.5,315.0,5484457
2022-11-16,318.0,322.5,313.0,322.0,5096067
2022-11-17,320.5,323.5,317.0,322.5,2588270
2022-11-18,323.5,328.5,319.0,321.0,2476785
2022-11-21,325.0,328.5,323.0,325.0,3380626
2022-11-22,323.0,324.0,314.5,323.5,4191567
2022-11-23,330.5,333.0,325.0,327.0,4680284
2022-11-24,332.5,350.0,324.0,343.0,8872868
2022-11-25,344.5,348.0,330.5,330.5,7995094
2022-11-28,319.0,328.0,318.5,321.5,6236813
2022-11-29,309.0,317.5,307.0,314.5,7272001
2022-11-30,315.0,317.0,310.0,317.0,8581682
2022-12-01,323.0,334.5,321.5,333.0,6481722
2022-12-02,324.5,331.0,323.0,326.0,5392152
2022-12-05,324.0,328.5,321.0,322.5,5457026
2022-12-06,318.0,320.0,304.0,305.5,7921014
2022-12-07,305.5,307.5,297.0,297.5,4954719
2022-12-08,293.5,297.0,291.0,292.5,3712580
2022-12-09,297.0,302.0,295.5,299.5,3622045
2022-12-12,296.0,301.0,293.0,299.5,2812095
2022-12-13,295.5,297.0,292.0,292.5,3643419
2022-12-14,293.0,301.5,291.0,301.5,4180353
2022-12-15,298.5,306.5,298.5,302.0,3356546
2022-12-16,295.0,297.0,293.0,293.0,6881645
2022-12-19,291.5,296.0,289.0,294.0,5577840
2022-12-20,291.5,297.5,286.5,286.5,5870086
2022-12-21,288.0,290.5,284.5,285.5,5141516
2022-12-22,291.0,296.0,289.0,290.5,4736051
2022-12-23,286.5,290.5,284.5,289.0,1351501
2022-12-26,291.0,291.0,283.0,286.5,1419765
2022-12-27,289.0,296.5,288.5,293.0,1904304
2022-12-28,290.5,290.5,282.5,283.0,2753365
2022-12-29,279.5,285.0,279.0,282.5,1151240
2022-12-30,288.0,288.0,281.0,281.0,1457623
2023-01-03,282.0,290.0,280.0,289.0,1553152
2023-01-04,288.5,293.5,287.0,289.0,1384482
2023-01-05,290.0,294.5,287.5,289.0,1421693
2023-01-06,289.0,307.0,289.0,307.0,5165562
2023-01-09,315.5,321.0,310.0,321.0,6303305
2023-01-10,321.5,327.0,320.5,323.5,4384315
2023-01-11,323.5,325.0,319.0,323.0,2211568
2023-01-12,323.0,326.5,321.0,323.0,2172921
2023-01-13,328.0,333.0,316.5,317.5,4697325
2023-01-16,321.0,324.0,319.0,321.0,1474136
2023-01-17,321.5,323.0,315.0,316.5,2238704
2023-01-30,324.0,326.0,320.0,323.5,5569816
2023-01-31,321.5,323.0,317.0,320.0,3362337
2023-02-01,323.0,329.5,321.5,329.5,4018982
2023-02-02,333.5,347.0,333.5,347.0,5488651
2023-02-03,348.0,352.0,343.0,348.0,3812037
2023-02-06,345.0,345.0,332.0,333.0,3359746
2023-02-07,333.0,336.5,330.0,334.0,2264733
2023-02-08,340.0,364.5,339.0,364.5,7063538
2023-02-09,362.0,364.0,357.5,361.5,3300971
2023-02-10,360.0,361.0,352.0,357.0,3059098
2023-02-13,352.0,353.0,342.5,345.0,4044071
2023-02-14,349.0,356.0,347.0,355.0,2835423
2023-02-15,352.5,359.5,349.5,353.5,3391192
2023-02-16,353.5,361.0,353.5,359.5,3830795
2023-02-17,355.5,361.5,355.5,359.5,2367715
2023-02-20,363.0,372.0,360.5,368.0,5219661
2023-02-21,370.0,378.0,369.0,370.5,5216648
2023-02-22,370.0,375.0,366.5,370.5,5215204
2023-02-23,378.0,395.0,376.0,382.5,8828826
2023-02-24,389.0,390.0,376.5,380.0,4138971
2023-03-01,375.0,380.5,372.0,379.0,2885931
2023-03-02,380.5,382.5,373.0,380.0,2506490
2023-03-03,383.0,385.0,378.0,379.5,1648427
2023-03-06,385.0,392.5,384.0,388.0,3972789
2023-03-07,390.0,390.0,382.5,387.5,1847820
2023-03-08,382.5,388.0,380.0,387.0,1700281
2023-03-09,389.0,394.0,388.5,390.5,2939820
2023-03-10,384.5,386.0,378.0,379.5,2828952
2023-03-13,376.5,387.0,375.5,386.0,2855093
2023-03-14,381.0,384.0,377.0,379.0,2539879
2023-03-15,382.5,394.0,381.5,384.0,3261570
2023-03-16,381.0,392.0,381.0,392.0,2847765
2023-03-17,399.5,405.0,397.5,397.5,4357313
2023-03-20,400.5,401.0,390.5,391.5,2089485
2023-03-21,395.0,396.0,385.0,389.0,3080108
2023-03-22,393.0,398.0,392.5,393.5,2236808
2023-03-23,393.0,397.0,392.0,396.5,1447418
2023-03-24,397.5,400.5,395.0,396.0,2540790
2023-03-27,396.0,398.0,392.5,393.0,1661193
2023-03-28,395.0,395.0,378.5,380.0,3863513
2023-03-29,387.0,388.0,376.5,379.5,2762108
2023-03-30,379.5,383.5,379.5,382.5,1508921
2023-03-31,385.0,391.0,382.0,387.5,2478044
2023-04-06,384.5,386.0,379.5,380.0,2034669
2023-04-07,384.0,384.0,379.0,379.0,860659
2023-04-10,380.0,384.5,377.5,378.5,1377367
2023-04-11,380.5,386.5,376.5,385.0,2343224
2023-04-12,387.0,392.0,384.0,387.0,2106641
2023-04-13,385.0,387.0,381.5,383.0,1839225
2023-04-14,385.0,392.0,382.5,389.0,2643595
2023-04-17,388.5,400.0,385.0,400.0,3250350
2023-04-18,397.0,402.0,392.0,392.5,2784102
2023-04-19,394.0,396.0,385.0,387.0,2403305
2023-04-20,382.0,388.0,379.0,385.0,2291520
2023-04-21,383.0,384.0,366.5,367.0,5613404
2023-04-24,365.5,372.0,365.0,367.0,4580184
2023-04-25,370.0,370.0,343.0,344.5,6719662
2023-04-26,346.0,346.0,336.5,345.0,4054026
2023-04-27,350.0,361.0,345.5,359.0,4485875
2023-04-28,356.5,364.0,352.0,359.0,3684805
2023-05-02,358.5,365.5,353.0,363.5,2320690
2023-05-03,363.5,368.5,362.5,368.0,1251316
2023-05-04,368.0,375.5,368.0,373.5,2480962
2023-05-05,373.0,373.0,365.5,366.0,2026724
2023-05-08,373.0,377.0,367.5,369.0,3211521
2023-05-09,371.5,372.5,359.0,364.5,1997742
2023-05-10,362.0,372.0,362.0,368.5,1770871
2023-05-11,368.5,375.5,367.0,373.0,2128612
2023-05-12,369.0,371.0,363.0,369.0,2083468
2023-05-15,370.0,371.0,364.5,368.0,1220225
2023-05-16,372.5,375.5,370.5,374.0,1626342
2023-05-17,376.0,378.5,373.0,374.5,1884803
2023-05-18,379.0,379.0,372.0,373.5,1904285
2023-05-19,377.0,377.5,373.0,376.0,1756529
2023-05-22,376.0,377.0,373.5,375.5,1168658
2023-05-23,376.0,377.0,372.5,373.0,1536626
2023-05-24,373.0,373.0,366.0,372.0,1400981
2023-05-25,370.0,376.5,370.0,370.5,1792203
2023-05-26,371.0,380.0,371.0,379.0,2564230
2023-05-29,385.0,393.5,383.5,388.0,3599017
2023-05-30,388.0,388.0,376.0,378.0,3058799
2023-05-31,381.0,387.0,378.5,382.0,2992594
2023-06-01,385.0,385.0,379.0,380.5,2479738
2023-06-02,384.0,387.5,382.0,387.0,2337106
2023-06-05,387.0,389.5,384.0,386.5,1690464
2023-06-06,391.0,393.5,387.5,392.0,1964794
2023-06-07,397.0,402.0,396.5,401.5,3090201
2023-06-08,402.0,402.0,391.0,395.0,2727000
2023-06-09,399.0,404.5,396.5,403.0,2675818
2023-06-12,410.0,410.0,399.0,404.0,2002495
2023-06-13,406.5,415.5,404.5,414.5,2568189
2023-06-14,417.0,417.0,405.0,407.0,1715402
2023-06-15,412.0,412.5,405.5,407.0,2205430
2023-06-16,408.0,408.0,399.0,401.0,3026911
2023-06-19,399.0,402.5,396.0,400.0,895170
2023-06-20,401.5,401.5,392.0,392.0,2418368
2023-06-21,395.0,395.0,387.0,391.0,2413103
2023-06-26,387.0,390.0,383.5,387.5,1432738
2023-06-27,387.5,393.5,385.0,388.0,1709087
2023-06-28,392.5,392.5,383.5,387.0,1401744
2023-06-29,390.0,395.0,388.0,393.0,1300538
2023-06-30,391.0,394.0,381.0,387.5,2572540
2023-07-03,390.0,394.5,389.5,392.0,1158377
2023-07-04,391.0,396.0,389.0,393.5,1494173
2023-07-05,393.5,395.0,385.5,387.5,2282107
2023-07-06,383.5,390.5,381.0,385.0,3075303
2023-07-07,385.0,386.5,381.0,383.0,2063993
2023-07-10,379.0,382.5,378.0,379.0,1880897
2023-07-11,383.0,391.5,382.5,390.5,1408733
2023-07-12,387.5,396.0,386.5,394.5,1634146
2023-07-13,396.0,406.0,396.0,399.5,2551707
2023-07-14,409.0,415.0,405.5,408.0,3230059
2023-07-17,408.0,410.5,402.0,408.5,1872272
2023-07-18,414.0,418.0,409.0,417.5,3761574
2023-07-19,417.0,420.0,411.5,415.0,3888910
2023-07-20,412.5,413.5,408.0,410.5,2351545
2023-07-21,404.0,415.0,399.0,415.0,3913217
2023-07-24,411.5,411.5,403.0,406.5,3497317
2023-07-25,409.0,410.0,403.5,404.0,1692125
2023-07-26,409.0,409.0,398.0,399.5,2333514
2023-07-27,401.5,413.0,401.5,409.5,2356665
2023-07-28,406.5,429.5,405.0,423.5,4064005
2023-07-31,430.0,438.0,425.0,430.5,4791437
2023-08-01,429.5,432.5,423.0,432.5,2078009
2023-08-02,435.0,450.0,433.5,439.0,5637694
2023-08-04,432.5,437.0,423.0,428.0,4777664
2023-08-07,421.0,422.0,408.0,415.0,4158167
2023-08-08,413.0,420.5,409.0,410.0,3004132
2023-08-09,413.0,414.5,403.5,407.0,2070642
2023-08-10,401.0,404.5,396.0,398.5,4027924
2023-08-11,398.5,402.0,394.0,398.0,2040374
2023-08-14,398.0,408.0,398.0,408.0,2317245
2023-08-15,410.0,413.0,403.0,404.0,1873518
2023-08-16,402.0,411.5,401.0,411.0,2005766
2023-08-17,405.0,410.5,404.0,407.5,1346608
2023-08-18,405.5,418.5,405.0,417.5,2645264
2023-08-21,427.5,427.5,413.0,417.0,2455769
2023-08-22,419.0,420.0,408.5,412.0,1619944
2023-08-23,412.0,415.0,408.5,415.0,947626
2023-08-24,413.0,426.0,413.0,425.5,2132099
2023-08-25,422.0,432.0,421.5,430.0,1730953
2023-08-28,430.0,433.0,424.0,427.0,1916651
2023-08-29,430.0,430.0,418.0,424.5,2619739
2023-08-30,426.0,433.5,422.0,425.5,3124458
2023-08-31,429.0,430.0,418.0,418.0,4830598
2023-09-01,425.0,427.5,418.5,426.5,3047412
2023-09-04,429.0,435.0,421.0,435.0,2597625
2023-09-05,429.5,449.0,429.5,449.0,4491901
2023-09-06,458.0,458.0,443.0,448.5,3531720
2023-09-07,446.5,448.0,441.0,446.0,2772144
2023-09-08,445.0,446.0,438.5,445.5,3742754
2023-09-11,421.0,421.0,404.0,405.0,9640354
2023-09-12,409.0,409.0,397.5,401.0,3480087
2023-09-13,399.0,400.0,392.0,395.0,4314189
2023-09-14,399.0,411.0,399.0,411.0,2532744
2023-09-15,413.0,419.0,412.0,416.0,3079502
2023-09-18,413.5,423.0,410.5,418.0,2255786
2023-09-19,420.0,422.0,407.0,414.0,2973157
2023-09-20,412.5,414.5,402.5,404.0,2621404
2023-09-21,392.0,396.0,386.0,390.0,4946813
2023-09-22,389.0,393.5,383.0,392.5,1623923
2023-09-25,398.5,416.0,395.0,405.0,4800802
2023-09-26,402.5,403.5,397.0,398.0,1651302
2023-09-27,393.0,396.5,389.0,392.5,2355249
2023-09-28,392.5,398.0,392.5,395.0,1378726
2023-10-02,398.0,403.0,394.0,398.5,1125706
2023-10-03,398.0,406.0,397.0,404.0,1484504
2023-10-04,398.5,403.5,396.5,402.5,1685718
2023-10-05,403.5,410.0,402.0,410.0,2114104
2023-10-06,410.5,410.5,404.5,407.5,1296209
2023-10-11,411.5,422.0,410.5,415.5,3165411
2023-10-12,419.0,422.0,414.5,419.5,2274109
2023-10-13,416.0,423.5,413.0,422.0,2789701
2023-10-16,419.0,426.5,418.0,423.0,2248441
2023-10-17,423.0,424.0,415.0,415.5,2237858
2023-10-18,414.0,419.0,411.0,414.0,2233383
2023-10-19,414.5,422.0,413.0,421.5,1510431
2023-10-20,415.5,423.5,413.0,423.0,2048132
2023-10-23,407.5,408.5,396.0,396.5,5719907
2023-10-24,390.5,398.0,389.0,395.5,2790576
2023-10-25,396.0,404.5,396.0,401.5,1274235
2023-10-26,397.0,399.0,393.0,393.0,2368644
2023-10-27,390.0,394.0,382.0,391.5,3442166
2023-10-30,386.5,406.0,386.5,405.0,2125602
2023-10-31,406.0,409.0,400.5,401.5,1949921
2023-11-01,403.5,408.0,401.0,405.5,1342998
2023-11-02,410.0,413.0,405.5,408.0,1737694
2023-11-03,408.5,411.0,404.0,405.5,1901222
2023-11-06,409.5,414.0,407.0,410.5,2000492
2023-11-07,411.0,411.0,404.0,406.0,1430883
2023-11-08,410.0,419.5,406.5,415.0,4018574
2023-11-09,415.0,416.5,407.0,412.5,1574152
2023-11-10,409.0,412.0,406.5,407.5,1120976
2023-11-13,413.5,417.0,410.5,412.0,1553544
2023-11-14,417.0,424.0,414.5,418.5,2541626
2023-11-15,422.0,424.5,416.0,417.5,1793214
2023-11-16,419.5,419.5,412.0,416.0,1484940
2023-11-17,414.0,429.0,414.0,428.0,3270347
2023-11-20,429.5,433.0,426.0,427.5,1372494
2023-11-21,432.0,439.0,429.5,430.5,1988647
2023-11-22,430.5,436.0,427.5,435.5,1294713
2023-11-23,437.5,438.5,432.0,433.5,2143754
2023-11-24,433.5,448.5,433.5,439.0,2860042
2023-11-27,439.5,456.5,439.5,449.0,4580129
2023-11-28,449.0,454.5,443.0,451.5,2647825
2023-11-29,451.5,464.5,450.0,462.5,3935839
2023-11-30,456.0,456.5,449.5,449.5,4278150
2023-12-01,444.0,455.5,442.0,449.0,2171094
2023-12-04,446.0,450.0,444.0,450.0,1283925
2023-12-05,449.5,453.0,443.5,447.0,1893741
2023-12-06,444.0,451.5,442.5,451.5,1409468
2023-12-07,448.0,448.5,438.0,441.5,1694551
2023-12-08,446.5,450.0,443.0,444.5,1281189
2023-12-11,447.5,452.5,445.5,451.0,1808692
2023-12-12,455.0,459.5,452.5,457.0,2735610
2023-12-13,460.0,468.5,457.5,468.5,3958835
2023-12-14,470.0,492.0,467.0,492.0,5362728
2023-12-15,490.5,490.5,476.0,479.0,4330346
2023-12-18,475.0,476.0,462.5,470.0,4294311
2023-12-19,459.0,475.0,454.0,474.0,6972743
2023-12-20,474.0,476.0,463.0,465.5,3995630
2023-12-21,461.5,465.5,457.0,459.0,3438449
2023-12-22,461.0,466.5,460.0,464.0,2060495
2023-12-25,465.0,473.0,464.5,470.0,2062022
2023-12-26,475.5,479.5,470.5,479.0,2240077
2023-12-27,483.5,483.5,465.5,468.0,4122016
2023-12-28,468.0,472.0,464.5,465.0,1860522
2023-12-29,466.5,472.0,462.0,471.5,1772487
2024-01-02,468.5,472.0,457.5,458.0,3171380
2024-01-03,457.5,457.5,450.0,452.0,3174005
2024-01-04,454.5,459.0,451.5,456.0,1973729
2024-01-05,454.0,454.0,446.0,450.5,2396086
2024-01-08,451.5,458.0,448.0,450.5,1561232
2024-01-09,457.5,457.5,447.0,451.5,2906507
2024-01-10,454.5,458.0,449.5,456.0,2159527
2024-01-11,456.5,459.0,448.0,450.5,2046614
2024-01-12,447.5,452.5,446.0,447.0,1457529
2024-01-15,450.0,460.0,449.5,455.0,1826542
2024-01-16,450.5,453.0,447.0,453.0,2383986
2024-01-17,446.0,449.0,438.5,438.5,3939062
2024-01-18,439.0,443.5,433.5,440.0,2266299
2024-01-19,447.0,458.0,446.0,458.0,3771686
2024-01-22,451.0,457.0,448.0,449.5,3444422
2024-01-23,451.0,452.0,441.5,447.0,2919473
2024-01-24,453.5,456.0,443.5,448.5,3941810
2024-01-25,453.0,459.5,452.0,459.0,3386743
2024-01-26,450.5,457.5,450.0,453.5,1385875
2024-01-29,451.5,458.0,449.0,455.5,1304987
2024-01-30,455.0,459.0,453.5,453.5,1437916
2024-01-31,462.0,470.0,456.0,469.5,4375568
2024-02-01,473.0,473.0,460.5,464.5,3026306
2024-02-02,466.5,483.5,458.0,469.5,6359584
2024-02-05,469.5,471.0,458.5,463.5,2748667
2024-02-15,470.5,471.0,458.5,469.0,2979072
2024-02-16,470.0,476.0,466.5,473.5,2209935
2024-02-19,475.0,475.0,469.0,470.0,2269477
2024-02-20,488.0,517.0,484.0,487.5,13912165
2024-02-21,481.5,507.0,479.0,501.0,8055503
2024-02-22,508.0,533.0,506.0,532.0,9466672
2024-02-23,554.0,563.0,540.0,547.0,13079283
2024-02-26,541.0,556.0,535.0,551.0,4381622
2024-02-27,557.0,582.0,554.0,567.0,10458259
2024-02-29,566.0,573.0,556.0,569.0,5622288
2024-03-01,578.0,579.0,565.0,565.0,5684340
2024-03-04,566.0,578.0,555.0,573.0,7222034
2024-03-05,577.0,587.0,568.0,584.0,5395969
2024-03-06,586.0,611.0,578.0,600.0,6870734
2024-03-07,604.0,614.0,593.0,601.0,6036780
2024-03-08,619.0,620.0,578.0,587.0,7906613
2024-03-11,590.0,605.0,589.0,604.0,5020977
2024-03-12,603.0,604.0,593.0,601.0,2661714
2024-03-13,598.0,613.0,590.0,593.0,4346001
2024-03-14,589.0,592.0,567.0,580.0,5565491
2024-03-15,578.0,594.0,572.0,594.0,5711854
2024-03-18,580.0,592.0,573.0,590.0,5460206
2024-03-19,590.0,598.0,582.0,591.0,4988183
2024-03-20,595.0,603.0,584.0,588.0,4491315
2024-03-21,598.0,598.0,570.0,584.0,5393528
2024-03-22,587.0,592.0,576.0,591.0,4332151
2024-03-25,592.0,592.0,582.0,584.0,2837904
2024-03-26,587.0,590.0,554.0,565.0,6540318
2024-03-27,574.0,574.0,560.0,573.0,3441105
2024-03-28,568.0,570.0,549.0,557.0,5550072
2024-03-29,553.0,561.0,551.0,560.0,2314914
2024-04-01,560.0,563.0,553.0,559.0,2098741
2024-04-02,559.0,572.0,559.0,568.0,3496546
2024-04-03,573.0,577.0,564.0,571.0,3261263
2024-04-08,570.0,573.0,563.0,567.0,2764955
2024-04-09,572.0,576.0,562.0,568.0,2401506
